sex=female,country of birth,log # of previous penal cases,age in years,age at first penal case,offence type,11-20 previous case,>20 previous case,age squared,recidivism_in_4y
0,1,0.0,23.14031485,23.14031485,7,0,0,146.6113629,0
0,4,1.791759469,36.75017112,18.01527188,6,0,0,2.2546173940000003,0
0,7,0.0,40.01916496,40.01916496,6,0,0,22.7579773,0
0,1,0.0,65.63449692,65.63449692,8,0,0,923.30074,0
0,7,0.693147181,49.59631407,40.40894279,7,0,0,205.8559587,0
0,1,0.0,19.92881588,19.92881588,7,0,0,234.6967897,1
0,3,0.693147181,50.09981073,48.22860366,1,0,0,220.5574866,0
0,1,0.0,52.00821355,52.00821355,5,0,0,280.8835479,0
1,7,0.0,27.21971253,27.21971253,8,0,0,64.46356034,0
0,1,1.386294361,23.69000247,15.93702943,7,0,0,133.6019344,1
0,1,0.693147181,47.58565068,43.88051065,7,0,0,152.2020109,1
0,1,0.693147181,25.74948665,19.98499252,5,0,0,90.23377701,1
1,1,1.098612289,40.02464066,37.12463644,4,0,0,22.81025131,1
0,1,0.0,18.20681871,18.20681871,5,0,0,290.4234267,1
0,1,0.0,26.91544205,26.91544205,8,0,0,69.44206765,0
0,1,1.098612289,33.62138765,18.64202601,5,0,0,2.647926681,0
0,7,0.693147181,45.82888433,41.44177149,6,0,0,111.9417229,0
0,1,0.0,31.30184805,31.30184805,5,0,0,15.57710966,0
0,1,0.693147181,37.99863107,25.21395743,8,0,0,7.562490659,0
0,1,1.098612289,52.57586014,26.16837782,7,0,0,300.2328083,0
0,1,0.0,20.7680495,20.7680495,8,0,0,209.6872918,0
0,4,0.0,49.60724729,21.51950719,1,1,0,206.1698108,0
0,5,1.098612289,36.09761303,22.0752909,4,0,0,0.720767479,0
0,1,1.791759469,62.0769993,42.25192325,7,0,0,719.7612502999999,0
0,6,0.0,40.74743326,40.74743326,4,0,0,30.23680685,0
0,1,2.079441542,50.02775563,25.5797399,8,0,0,218.4224724,0
0,1,0.693147181,21.2577497,20.37930115,2,0,0,195.7448091,1
1,7,0.0,30.83915127,30.83915127,4,0,0,19.44352716,0
1,1,0.0,49.66187543,49.66187543,7,0,0,207.7415638,0
0,6,0.0,33.28417633,33.28417633,7,0,0,3.859089111,0
0,1,0.0,21.07871321,21.07871321,5,0,0,200.7866204,0
0,1,0.0,19.137577,19.137577,4,0,0,259.5661181,0
0,5,1.098612289,41.29023177,33.23750856,7,0,0,36.5009184,1
1,1,0.0,43.77275838,16.81040383,4,1,0,72.66071744,1
0,7,1.791759469,20.2649903,16.07529847,4,0,0,224.5095417,0
0,1,0.0,34.592744700000004,34.592744700000004,1,0,0,0.43018917,0
0,7,1.098612289,33.90541388,28.49555099,5,0,0,1.804237,1
0,1,1.609437912,24.52019165,18.68942274,5,0,0,115.0994489,1
0,1,0.693147181,40.12569501,33.81057308,7,0,0,23.78573611,0
0,1,0.0,39.24338495,14.16837782,4,0,1,15.95804498,1
0,1,1.791759469,48.10677618,23.73874116,1,0,0,165.3318519,0
0,7,1.386294361,23.23066393,18.25766874,7,0,0,144.4315751,1
0,2,0.0,43.36481862,15.58276098,4,0,1,65.87247266,1
0,1,0.0,25.10306978,25.10306978,1,0,0,102.9324484,0
1,1,0.0,21.40187936,21.40187936,4,0,0,191.7325802,0
0,4,0.0,37.1030592,19.46037148,4,1,0,3.438897372,1
0,1,0.0,29.69384693,29.69384693,8,0,0,30.85564572,0
1,6,0.0,27.64054478,27.64054478,7,0,0,57.88300289,0
0,1,0.693147181,41.83983573,21.75770021,7,0,0,43.44395641,0
0,5,0.0,38.60299864,16.97998989,7,1,0,11.25177039,1
0,1,1.791759469,31.1757358,21.95808252,8,0,0,16.58848977,1
0,1,1.386294361,28.58590007,21.62902122,1,0,0,44.39200709,0
1,6,0.0,20.22176591,20.22176591,6,0,0,225.8067276,0
0,1,1.386294361,42.04106792,19.27173169,4,0,0,46.13717523,1
0,1,1.098612289,51.10962991,38.99788717,7,0,0,251.5712303,1
0,1,0.0,30.58726899,30.58726899,7,0,0,21.72831228,0
0,1,1.098612289,21.05954825,20.46239432,6,0,0,201.3301195,0
0,1,0.693147181,53.05427818,52.49828884,7,0,0,317.0410083,0
0,1,0.0,51.10503302,51.10503302,7,0,0,251.4254288,0
0,2,0.693147181,19.17870174,19.00068446,7,0,0,258.24268340000003,0
0,1,1.386294361,19.9364889,16.464328400000003,8,0,0,234.4617501,1
0,7,0.0,44.03559206,44.03559206,4,0,0,77.21065351,0
0,7,0.0,38.12183436,38.12183436,7,0,0,8.255287359,0
0,1,0.0,43.27197445,43.27197445,4,0,0,64.37401171,0
0,6,0.0,28.42052786,28.42052786,6,0,0,46.6230167,0
0,1,2.197224577,22.45585216,14.69700037,4,0,0,163.6552359,1
0,1,1.098612289,24.2283185,12.85258619,6,0,0,121.44732659999998,0
1,1,0.0,41.85078713,41.85078713,4,0,0,43.58844218,0
0,1,2.079441542,39.91560255,17.46222029,1,0,0,21.78060689,0
0,4,0.0,21.70920089,21.70920089,7,0,0,183.3162157,0
0,1,0.0,38.41751654,38.41751654,7,0,0,10.04182434,1
1,1,0.0,33.82340862,33.82340862,7,0,0,2.031263874,0
0,1,2.397895273,38.07557406,15.08385403,1,0,0,7.991597047999999,1
0,2,0.0,28.76631734,12.37171068,2,0,1,42.02041341,1
0,2,2.397895273,20.15879535,17.26205725,3,0,0,227.7031936,1
0,1,0.0,42.41022733,15.91060024,5,0,1,51.2884366,1
0,1,1.945910149,29.07049966,12.79845955,4,0,0,38.16932879,0
1,6,0.0,21.51676934,21.51676934,4,0,0,188.5640735,0
0,1,1.945910149,18.17111567,12.78074052,1,0,0,291.6415903,1
0,1,1.386294361,22.9596167,17.49721072,5,0,0,151.019916,1
0,1,0.693147181,57.30321697,33.94113621,5,0,0,486.4046843,0
0,1,2.197224577,57.622758700000006,31.03627652,5,0,0,500.6015111,1
0,1,1.386294361,24.50295922,21.32526735,7,0,0,115.4695,0
1,3,0.0,28.21257643,28.21257643,8,0,0,49.50608884,0
0,1,0.693147181,27.79548724,26.24229979,7,0,0,55.5493784,1
1,1,0.0,43.87700807,43.87700807,7,0,0,74.44886034,1
0,1,0.693147181,46.37919233,31.71252567,6,0,0,123.8893561,0
0,1,1.098612289,44.61654682,20.01916496,7,0,0,87.75781363,0
0,7,0.0,32.91444216,32.91444216,4,0,0,5.448445804,0
0,6,0.0,18.22357787,18.22357787,4,0,0,289.8524944,1
0,1,2.079441542,22.74332649,14.87724836,3,0,0,156.38268530000002,1
0,1,0.0,41.07468657,14.85010267,4,0,1,33.94290288,1
0,1,0.0,36.0,36.0,7,0,0,0.56455271,1
1,6,1.098612289,30.80192397,28.06772445,4,0,0,19.77321914,0
0,1,0.0,25.23669313,14.83541736,1,1,0,100.2389355,1
0,1,0.0,25.3963039,25.3963039,4,0,0,97.06838419,0
0,6,0.693147181,20.91806078,18.27640258,7,0,0,205.3652935,1
0,1,2.079441542,30.29658028,14.57084189,8,0,0,24.52282384,1
0,3,0.0,59.48083834,59.48083834,4,0,0,587.1997866,0
0,1,0.0,18.70546971,18.70546971,8,0,0,273.676244,0
1,1,1.386294361,57.86721424,38.711736,6,0,0,511.6002274,0
1,7,0.0,41.02669405,41.02669405,4,0,0,33.38599206,0
0,1,1.609437912,31.27173169,19.70978782,5,0,0,15.81574222,0
0,1,1.098612289,20.50867743,13.21062473,8,0,0,217.2662834,0
0,1,0.0,19.34839151,19.34839151,7,0,0,252.8176721,0
1,1,0.693147181,40.07392197,30.66965945,1,0,0,23.28341585,0
0,1,0.693147181,23.63268084,22.42152093,7,0,0,134.9303392,0
0,6,0.0,29.98318506,29.98318506,4,0,0,27.72493957,0
0,1,0.0,63.58110883,63.58110883,4,0,0,802.7291995,0
0,7,0.693147181,52.09614527,50.25367854,7,0,0,283.8386774,0
0,1,0.0,59.70389919,59.70389919,7,0,0,598.0600554,0
1,5,0.0,34.66392882,34.66392882,1,0,0,0.3418787179999999,1
0,1,2.397895273,28.70935962,16.28968784,7,0,0,42.76209343,1
0,1,1.386294361,20.70144796,15.05899245,5,0,0,211.6205861,1
0,7,1.609437912,34.20123203,20.45651193,4,0,0,1.097048311,1
0,6,0.693147181,22.84215061,14.90832557,8,0,0,153.9207997,1
0,1,1.098612289,19.93155373,18.30393519,5,0,0,234.61291040000003,1
0,1,0.0,20.46234954,20.46234954,5,0,0,218.6341717,0
0,1,0.693147181,63.03578834,54.30265863,5,0,0,772.1260143,0
0,7,0.0,20.46817248,20.46817248,5,0,0,218.4620063,0
0,2,0.0,43.63230192,43.63230192,4,0,0,70.28590833,0
1,1,0.0,39.80835044,39.80835044,4,0,0,20.79102525,0
0,6,0.0,25.82340862,25.82340862,7,0,0,88.83485026,1
0,1,1.098612289,18.25448028,17.65306693,4,0,0,288.8012188,0
0,1,0.0,34.30253251,34.30253251,8,0,0,0.8951057040000001,0
1,1,1.609437912,37.72826897,12.75017112,6,0,0,6.148595693,0
1,1,0.0,45.37087849,45.37087849,1,0,0,102.4598583,0
0,1,1.386294361,19.11019849,16.89951299,3,0,0,260.449061,1
0,2,1.945910149,22.51996109,12.60697506,1,0,0,162.0190829,0
0,1,0.693147181,39.45471116,19.69062286,7,0,0,17.69109542,0
0,5,2.302585093,57.22108145,26.61019086,4,0,0,482.7885009,0
0,2,0.0,34.02085301,23.32922656,5,1,0,1.5074431430000002,1
0,4,2.079441542,41.10882957,19.67403573,1,0,0,34.34190648,0
0,1,1.098612289,41.75496235,28.45448323,8,0,0,42.33232462,0
0,1,0.0,20.99590546,20.99590546,5,0,0,203.140236,1
0,1,0.0,37.61441808,20.678987,8,1,0,5.596940117999999,1
0,1,0.0,21.59616701,21.59616701,7,0,0,186.3898214,0
0,1,0.0,41.06776181,19.09914952,1,1,0,33.86226271,1
0,2,1.098612289,20.83038013,18.14176756,5,0,0,207.8860093,0
0,1,1.098612289,33.61259411,26.4366872,7,0,0,2.676622495,1
0,5,0.0,43.19872519,43.19872519,8,0,0,63.20396941,0
1,1,0.0,49.86721424,49.86721424,7,0,0,213.702924,0
0,6,0.0,28.30447223,28.30447223,4,0,0,48.22136558,0
0,1,2.197224577,45.53470023,21.55308864,5,0,0,105.8031837,1
1,1,0.0,43.8512987,43.8512987,8,0,0,74.00586113,0
0,1,0.0,22.09767574,17.48353598,5,1,0,172.9476708,1
0,2,0.0,23.35360303,17.04776558,4,1,0,141.49173259999998,1
1,1,0.693147181,41.58583387,35.65101136,6,0,0,40.16011777,0
0,1,0.0,22.05897131,22.05897131,4,0,0,173.9671695,0
0,1,0.0,22.75427789,22.75427789,7,0,0,156.1089039,0
0,1,0.693147181,48.52019165,36.9782467,8,0,0,176.134275,0
0,1,0.693147181,52.25188227,38.79597057,7,0,0,289.1104935,0
0,1,0.693147181,36.86203678,30.77226712,7,0,0,2.603072501,0
0,6,1.386294361,31.59639348,20.83384158,7,0,0,13.33885183,1
0,1,1.386294361,24.36783048,15.89560543,4,0,0,118.3918586,1
0,2,0.0,30.19849418,15.4934976,4,0,1,25.50389979,1
0,2,0.0,23.09377139,14.39219649,1,1,0,147.7406553,1
0,1,1.791759469,23.38945927,13.36892539,4,0,0,140.6399961,0
1,7,0.0,20.9575109,20.53015625,8,0,0,204.2361644,0
0,1,0.0,20.01368925,20.01368925,5,0,0,232.103504,0
0,1,1.386294361,38.05612594,16.39966331,1,0,0,7.882017889,0
1,1,0.0,57.42377754,57.42377754,4,0,0,491.7370453,0
0,1,0.0,40.63779517,14.20123203,5,1,0,29.04307139,1
0,1,1.386294361,52.30830719,30.9431896,1,0,0,291.0324912,0
0,1,0.0,32.88158795,32.88158795,8,0,0,5.602901178,1
0,1,1.609437912,48.58119008,26.00136893,7,0,0,177.7570843,0
1,1,0.0,30.65845311,30.65845311,6,0,0,21.0697493,0
0,4,0.0,33.89185489,33.89185489,5,0,0,1.840846213,1
0,1,0.693147181,35.84941821,33.84801772,7,0,0,0.360943137,0
0,3,1.945910149,20.11330681,16.46381157,6,0,0,229.078092,1
0,1,1.386294361,21.32730239,15.49596338,5,0,0,193.8034395,1
0,1,0.0,22.97144906,22.97144906,4,0,0,150.72923980000002,0
0,1,0.0,21.42219671,21.42219671,7,0,0,191.1703341,0
0,1,1.098612289,23.70704997,19.06801648,7,0,0,133.20813370000002,0
0,3,0.693147181,38.78359329999999,25.69301021,1,0,0,12.49594594,1
0,1,0.0,32.11498973,32.11498973,4,0,0,9.819718702,1
0,1,0.693147181,25.14102619,25.12348052,4,0,0,102.1637109,0
0,1,1.098612289,37.86721424,35.20147109,2,0,0,6.856968882,0
0,1,1.386294361,38.45420083,18.898732100000004,5,0,0,10.27566654,0
0,2,1.791759469,25.45785944,14.53798768,5,0,0,95.8592425,0
0,4,1.609437912,23.83529229,22.36005048,4,0,0,130.264341,1
0,6,0.0,20.96649916,20.96649916,5,0,0,203.9793404,0
0,3,0.693147181,41.58196472,41.23876334,7,0,0,40.11109361,0
0,1,1.609437912,60.25188227,37.03877459,7,0,0,625.1624855,0
0,1,2.079441542,21.43589218,15.04002782,1,0,0,190.7918027,1
0,1,0.0,18.89435417,18.89435417,8,0,0,267.4624288,1
0,1,0.693147181,20.56399726,19.54277892,6,0,0,215.6385201,0
0,1,1.945910149,29.01531517,17.33756372,6,0,0,38.85424834,0
0,1,0.0,33.57939298,33.57939298,7,0,0,2.786361477,0
0,1,0.693147181,30.24672884,23.24435318,7,0,0,25.01904297,0
0,1,0.0,49.45457944,21.15098686,7,1,0,201.8089206,0
0,1,0.0,24.26557153,15.49343068,4,1,0,120.62763429999998,0
0,1,0.0,32.39291771,18.80416375,4,1,0,8.155108508,0
0,3,2.079441542,36.75379585,29.229295,1,0,0,2.265515896,1
0,1,0.0,23.78880723,23.78880723,7,0,0,131.3276015,0
0,1,0.0,48.75942762,18.55573482,7,1,0,182.5415773,0
0,1,0.693147181,51.41683778,50.04974827,7,0,0,261.4108532,0
0,1,0.0,22.93718746,22.93718746,7,0,0,151.5716857,0
0,7,2.197224577,22.92356247,15.93080662,7,0,0,151.90735800000002,1
0,1,0.0,32.6954141,16.67351129,7,0,1,6.518925593,0
0,7,0.0,38.63655031,38.63655031,6,0,0,11.47798522,0
0,1,1.609437912,22.4310593,13.72538808,5,0,0,164.29018969999998,0
0,1,0.0,47.31930207,18.08350445,7,0,1,145.7010573,0
0,1,1.791759469,32.71457906,16.92774368,5,0,0,6.421428244,1
0,1,0.0,20.147923,20.147923,7,0,0,228.0314355,0
0,1,1.945910149,22.95322366,19.07174345,5,0,0,151.1770852,1
0,1,0.0,19.53182752,19.53182752,1,0,0,247.0179675,0
1,6,0.0,40.36960986,40.36960986,7,0,0,26.22440629,0
0,4,0.0,38.2696783,16.39715054,4,0,1,9.126716091,1
0,1,0.0,26.8467373,26.8467373,8,0,0,70.59184755,0
0,1,0.0,24.22760074,24.22760074,7,0,0,121.4631472,0
0,1,0.693147181,42.331824700000006,15.70584883,1,0,0,50.17160781,0
0,1,0.693147181,50.79298423,47.12399371,8,0,0,241.6268621,1
0,7,0.0,22.85284052,22.85284052,1,0,0,153.6556656,0
0,1,0.0,27.34839151,27.34839151,7,0,0,62.41381197,0
0,1,0.693147181,24.89632222,22.56513664,7,0,0,107.1703338,1
0,1,1.386294361,20.41341547,15.20109219,3,0,0,220.0836725,0
0,2,0.0,18.420260100000004,18.420260100000004,4,0,0,283.194127,0
0,6,0.0,20.83541616,20.83541616,3,0,0,207.7408131,0
0,1,0.0,25.66461328,25.66461328,1,0,0,91.85342967,0
0,1,0.0,24.33127995,24.33127995,7,0,0,119.1885928,0
0,1,1.791759469,39.42866305,21.87816903,7,0,0,17.472653100000002,1
0,1,0.693147181,37.5488592,20.10116527,7,0,0,5.291041602,0
0,1,2.397895273,23.58939479,13.81793292,4,0,0,135.9378304,1
0,6,1.386294361,35.96634437,32.58040475,7,0,0,0.515109932,0
0,6,0.0,50.78620155,50.78620155,7,0,0,241.4160435,0
0,1,0.0,19.1298728,19.1298728,1,0,0,259.8144229,0
0,1,2.197224577,24.79397673,12.95181414,8,0,0,109.299833,1
0,1,0.693147181,22.05318741,19.01850673,5,0,0,174.1197783,0
0,2,0.0,24.76782312,16.16662734,7,0,1,109.8473709,1
0,1,0.693147181,39.93429158,20.59707341,1,0,0,21.95539847,0
0,1,1.386294361,51.29944257,32.5229295,7,0,0,257.6284953,1
0,6,0.693147181,52.04427422,50.51608487,7,0,0,282.0935715,1
0,1,0.0,24.05328244,24.05328244,7,0,0,125.335869,0
0,1,0.693147181,22.16016427,21.40440091,5,0,0,171.3080077,0
0,1,0.693147181,39.3486152,22.65457598,7,0,0,16.80985589,0
0,1,2.302585093,52.19576428,20.76933607,5,0,0,287.2052665,1
0,1,1.386294361,25.83436003,22.43931547,7,0,0,88.62853133,0
0,1,2.079441542,57.44624677,36.79894336,7,0,0,492.7340671,0
0,1,0.0,26.92676249,14.87474333,7,1,0,69.25352498,0
0,1,0.0,19.71538783,19.71538783,5,0,0,241.2816984,0
1,1,0.693147181,22.96235455,20.64183392,6,0,0,150.9526325,0
0,1,1.098612289,41.76535624,18.95140315,5,0,0,42.46768471,0
0,1,1.386294361,20.42575234,19.59568678,4,0,0,219.7177844,1
0,5,0.0,22.89938398,22.89938398,1,0,0,152.5039457,0
0,1,0.0,20.08487337,20.08487337,7,0,0,229.9395991,0
0,1,1.609437912,28.25488415,22.83093771,1,0,0,48.91251983,0
0,7,1.386294361,35.80873042,30.36886319,7,0,0,0.313709371,1
0,1,0.693147181,37.37713895,13.9099923,7,0,0,4.530538528,1
0,1,1.386294361,22.46475987,19.77820886,4,0,0,163.4274065,0
0,1,1.386294361,26.27029568,19.48943744,5,0,0,80.61053693,0
0,1,0.693147181,22.38414848,19.39937638,7,0,0,165.4949562,1
0,1,1.945910149,32.48555014,26.77968632,7,0,0,7.634625654,0
0,1,0.0,46.66119097,46.66119097,4,0,0,130.2464845,0
0,1,0.0,19.39552263,19.39552263,5,0,0,251.3211012,0
0,1,0.0,28.66529774,28.66529774,8,0,0,43.34030014,0
0,7,0.693147181,19.88501027,16.94107065,1,0,0,236.0408965,1
0,5,0.0,21.69472964,21.69472964,5,0,0,183.7082902,1
1,3,0.0,35.57171445,35.57171445,4,0,0,0.104381771,0
0,5,1.609437912,38.61203403,30.30527036,6,0,0,11.31246799,1
0,1,0.0,23.52635181,17.44714383,4,1,0,137.4118709,1
0,1,0.0,33.51403149,33.51403149,1,0,0,3.008841627,0
0,1,0.693147181,46.27616355,26.88040716,1,0,0,121.6064351,0
0,1,1.098612289,35.21224348,20.46295333,7,0,0,0.00132418,1
0,7,1.098612289,25.18548939,19.72389735,7,0,0,101.2668547,1
0,4,0.0,27.13778399,27.13778399,6,0,0,65.78586800000001,0
1,5,0.0,31.90969617,31.90969617,8,0,0,11.14849761,0
0,1,2.197224577,20.30472602,16.09308693,4,0,0,223.3203489,0
0,1,0.0,31.64570291,31.64570291,7,0,0,12.98110363,0
1,1,0.693147181,41.95756331,24.07665982,7,0,0,45.00974899,1
0,1,0.0,27.9744845,27.9744845,1,0,0,52.91323312,1
0,6,1.386294361,48.30615563,24.36413415,1,0,0,170.4989032,0
1,6,1.386294361,24.12581096,22.06549449,6,0,0,123.7171651,1
0,1,0.693147181,25.60344592,20.49828884,7,0,0,93.02962941,1
0,1,0.0,52.69267625,52.69267625,4,0,0,304.2946528,1
0,1,1.386294361,42.87040339,24.17522245,6,0,0,58.09138733,1
0,1,1.386294361,30.1026694,18.17437654,7,0,0,26.48093899,1
0,1,1.791759469,22.39014374,15.31326476,1,0,0,165.34074030000002,1
0,1,0.693147181,22.96388331,18.43546087,3,0,0,150.91506930000003,1
0,1,1.098612289,24.53050828,15.87405886,6,0,0,114.8781927,1
0,6,0.693147181,57.87531872,56.60289845,8,0,0,511.9669169,0
0,1,1.098612289,25.95885023,21.00205339,7,0,0,86.30005971,0
0,1,0.0,18.420260100000004,18.420260100000004,5,0,0,283.194127,0
0,1,0.0,57.35550058,57.35550058,4,0,0,488.7136041,0
0,1,0.0,24.14444536,24.14444536,8,0,0,123.302978,1
0,3,0.693147181,18.70225873,17.03503952,5,0,0,273.7824941,0
0,1,0.0,21.67906951,21.67906951,7,0,0,184.1330471,0
0,1,0.0,20.96180495,20.96180495,7,0,0,204.1134491,0
1,3,1.945910149,22.73348629,13.4072553,1,0,0,156.6288914,1
0,1,0.0,20.0,20.0,8,0,0,232.5208014,0
0,1,0.693147181,32.41889117,30.19699366,7,0,0,8.007437538,1
0,3,0.0,41.66735113,26.40930869,4,1,0,41.19994534,1
0,3,1.098612289,44.55578371,37.98767967,1,0,0,86.62305856,0
0,1,0.693147181,28.95011563,18.91565388,5,0,0,39.6713182,0
0,1,1.386294361,19.27910855,14.34901412,5,0,0,255.0257039,1
1,1,0.0,40.25188227,40.25188227,7,0,0,25.03250555,0
0,4,1.791759469,43.72923274,26.64202601,1,0,0,71.92057574,1
0,6,0.0,23.86751584,23.86751584,4,0,0,129.5298226,1
0,1,1.609437912,43.51540041,26.40657084,5,0,0,68.33944717,0
0,1,0.0,30.92128679,30.92128679,7,0,0,18.72592326,0
0,1,1.791759469,57.24784439,32.884325800000006,6,0,0,483.96531160000006,0
0,2,0.0,18.6036961,13.8629673,4,1,0,277.0539169,1
1,1,0.0,19.66532239,19.66532239,5,0,0,242.8395624,0
1,3,1.791759469,46.51608487,23.65229295,4,0,0,126.9554768,0
0,1,0.0,37.2118189,14.14954784,5,0,1,3.854099754,1
0,1,2.302585093,25.03764545,21.84257358,7,0,0,104.2642621,1
0,1,0.693147181,45.19482362,40.02421746,8,0,0,98.92671245,0
0,2,1.098612289,29.06776181,25.10624566,8,0,0,38.2031659,0
1,7,0.0,24.92826289,24.92826289,4,0,0,106.5100345,0
0,7,0.693147181,18.53473068,17.09975914,4,0,0,279.3545231,1
0,7,1.609437912,25.14168378,20.10566409,1,0,0,102.150418,1
0,6,0.0,26.0752909,26.0752909,8,0,0,84.15020118,0
0,7,0.0,29.26614134,29.26614134,4,0,0,35.79020373,0
0,6,0.0,19.3987603,19.3987603,4,0,0,251.21845750000003,0
0,1,0.0,19.89050612,19.89050612,7,0,0,235.8720542,0
0,3,0.0,50.35455168,30.65743742,4,1,0,228.18878590000003,1
1,1,0.0,55.90691307,55.90691307,4,0,0,426.764545,0
0,1,0.0,26.49574993,17.21319055,7,0,1,76.61295806,1
0,6,0.0,35.38945927,35.38945927,4,0,0,0.019832104,0
0,1,0.0,34.29228002,17.65112318,7,1,0,0.914610586,1
1,1,0.693147181,38.05719348,26.81724846,1,0,0,7.888013251,0
0,1,0.0,45.24845996,13.51255032,4,1,0,99.99654375,0
0,1,1.098612289,30.7131376,20.26283368,7,0,0,20.5707165,1
0,6,1.386294361,56.25508131,16.59878286,7,0,0,441.2708802,0
0,1,0.693147181,21.40307001,18.07071517,8,0,0,191.6996084,0
0,2,1.386294361,37.0975315,29.93372636,1,0,0,3.418426495,1
0,7,0.0,19.40991191,19.40991191,4,0,0,250.8650787,1
1,1,1.386294361,53.76043806,31.70157426,4,0,0,342.6869348,0
0,1,0.693147181,43.38398357,34.89664613,8,0,0,66.18393264,0
1,1,1.098612289,46.3583217,28.59446799,8,0,0,123.4251881,0
0,1,0.0,40.5909296,19.21149897,7,1,0,28.54013541,1
0,2,0.0,30.06410069,14.90212183,4,1,0,26.8793729,1
0,1,0.0,36.20876242,36.20876242,7,0,0,0.921848942,0
0,1,0.0,18.28062971,18.28062971,7,0,0,287.91312810000005,0
0,5,1.386294361,37.81867465,30.19820291,6,0,0,6.605115227000001,1
0,1,1.098612289,22.14373717,17.41540526,5,0,0,171.7382889,0
0,2,1.098612289,22.21492129,20.13090118,6,0,0,169.8776351,1
0,2,0.0,22.80020924,22.80020924,4,0,0,154.96324850000002,0
1,1,1.098612289,44.08192569,21.16872902,4,0,0,78.02706367,0
0,1,0.693147181,21.87561557,19.960261300000003,7,0,0,178.83758899999998,1
0,1,2.302585093,61.55955184,34.80629706,5,0,0,692.2644619,1
0,1,0.0,19.79192334,19.79192334,7,0,0,238.9098665,0
0,2,1.791759469,41.75739131,22.54409569,1,0,0,42.36393769,1
0,1,0.0,40.26787094,16.30663929,7,1,0,25.19275178,1
0,4,0.0,29.96577687,29.96577687,6,0,0,27.90856654,0
0,4,1.791759469,34.29705681,29.045859000000004,1,0,0,0.905496813,0
0,1,0.0,38.89606111,18.65297741,8,1,0,13.30373345,1
0,1,0.0,27.69336071,27.69336071,8,0,0,57.08213592,0
0,6,0.0,44.49395623,18.90642381,7,1,0,85.47600575,1
1,6,0.0,41.11430527,41.11430527,4,0,0,34.40611385,0
0,1,1.945910149,24.71457906,16.41285136,1,0,0,110.9662877,1
0,1,1.386294361,30.46132786,18.45859001,6,0,0,22.91828835,1
0,1,0.693147181,36.60154156,17.43463381,7,0,0,1.830362191,0
0,6,0.0,66.54617762,66.54617762,7,0,0,979.5363137,0
0,7,0.693147181,38.5982204,29.46366818,7,0,0,11.21973725,0
0,1,0.0,25.33420308,25.33420308,4,0,0,98.29591621,0
1,1,1.098612289,39.06806725,18.18268344,4,0,0,14.58807971,0
0,3,1.945910149,26.19301848,16.08498441,1,0,0,82.00415022,1
0,1,0.0,57.21013005,28.30116359,8,0,1,482.3073626,1
0,1,0.0,39.89807441,16.36142983,8,1,0,21.61730754,0
0,1,1.386294361,24.06297057,18.10132748,5,0,0,125.119039,0
0,1,0.0,46.46561377,46.46561377,8,0,0,125.8206626,0
0,1,1.098612289,37.0851001,14.34907598,1,0,0,3.372612253,0
0,1,1.609437912,60.91989968,45.19707037,7,0,0,659.0139444,0
0,1,0.0,36.67351129,36.67351129,4,0,0,2.0302787980000003,0
0,1,1.098612289,34.99703219,24.35066396,7,0,0,0.063302854,0
0,1,1.945910149,19.01984942,13.73305955,5,0,0,263.3734092,1
0,1,0.0,43.54392875,16.30661587,4,1,0,68.81193539,1
0,1,0.0,18.78265765,18.78265765,1,0,0,271.1283368,1
1,4,0.0,32.69103176,32.69103176,5,0,0,6.541322921,0
0,6,0.0,42.26240788,42.26240788,8,0,0,49.19304129,0
0,1,1.609437912,30.36309273,15.69538149,7,0,0,23.86850155,0
0,1,0.0,45.76612246,45.76612246,7,0,0,110.6175892,1
0,1,0.0,19.27706803,19.27706803,7,0,0,255.0908804,1
0,1,1.386294361,20.51870196,16.36260809,1,0,0,216.9708617,1
0,1,0.693147181,44.684462700000005,35.64316342,7,0,0,89.03488635,0
0,6,0.0,52.44760974,52.44760974,7,0,0,295.8048086,0
0,1,0.0,55.74573605,36.44395426,7,1,0,420.13124280000005,0
0,6,1.609437912,50.5340723,36.50073228,7,0,0,233.6446615,1
0,1,1.609437912,25.50727695,19.5707114,5,0,0,94.89401332,1
1,1,0.0,36.25188227,36.25188227,7,0,0,1.006509558,0
0,3,0.0,28.77842789,28.77842789,7,0,0,41.86355122,0
0,3,1.098612289,35.59243257,30.30472061,4,0,0,0.118198299,1
0,3,0.693147181,31.86310746,29.41820671,4,0,0,11.46178164,0
0,4,0.693147181,23.70934453,20.84953976,7,0,0,133.15517309999998,0
0,7,1.791759469,37.27447116,25.09093898,4,0,0,4.10402116,0
0,1,0.0,30.33538672,13.95058832,4,1,0,24.13998676,1
0,1,1.386294361,21.79573672,19.62379389,7,0,0,180.9804123,1
0,6,1.945910149,27.55373032,26.51836844,4,0,0,59.21152374,1
0,3,0.0,39.87737835,22.48870637,1,0,1,21.42528561,1
0,5,0.693147181,41.13386611,39.13017349,8,0,0,34.63597137,0
0,1,0.0,57.57083542,57.57083542,7,0,0,498.2807312,1
0,1,0.0,42.1381016,16.79081299,5,0,1,47.46478069,1
0,1,1.098612289,20.39151266,13.36828175,4,0,0,220.734018,0
0,6,0.0,44.33622909,44.33622909,1,0,0,82.58440674,1
0,1,0.0,32.19164956,15.87132101,8,0,1,9.345146395,1
